Stop ID,Stop Latitude,Stop Longitude,Stop Name,Suburb,Location
5048,-35.249371,149.131622,GOODWIN ST AFTER OLIVER ST,LYNEHAM,"(-35.249371, 149.131622)"
5049,-35.252434,149.131668,MURDOCH ST AFTER GOODWIN ST,LYNEHAM,"(-35.252434, 149.131668)"
5045,-35.197731,149.015137,GINNINDERRA DR AFTER KERRIGAN ST,DUNLOP,"(-35.197731, 149.015137)"
5046,-35.197918,149.015381,GINNINDERRA DR BEFORE KERRIGAN ST,DUNLOP,"(-35.197918, 149.015381)"
5071,-35.189758,149.095276,TEMPERLEY ST AFTER SUE GEH CCT,NICHOLLS,"(-35.189758, 149.095276)"
5072,-35.183399,149.099533,KELLEWAY AV BEFORE LEXCEN AV,NICHOLLS,"(-35.183399, 149.099533)"
5069,-35.188084,149.094254,TEMPERLEY ST AFTER 2ND MCRITCHIE CCT,NICHOLLS,"(-35.188084, 149.094254)"
5070,-35.192612,149.096313,TEMPERLEY ST AFTER KRANTZKE CCT,NICHOLLS,"(-35.192612, 149.096313)"
5075,-35.188679,149.101593,LEXCEN AV AFTER MCCAULIFFE CT,NICHOLLS,"(-35.188679, 149.101593)"
5076,-35.192368,149.09581,TEMPERLEY ST AFTER SCHOW PL,NICHOLLS,"(-35.192368, 149.09581)"
5073,-35.183277,149.099548,KELLEWAY AV AFTER LEXCEN AV,NICHOLLS,"(-35.183277, 149.099548)"
5074,-35.188622,149.101471,LEXCEN AV AFTER TEMPERLEY CCT,NICHOLLS,"(-35.188622, 149.101471)"
5063,-35.18449,149.091843,TEMPERLEY ST AFTER DOBBIN CCT,NICHOLLS,"(-35.18449, 149.091843)"
5064,-35.186134,149.092987,TEMPERLEY ST BEFORE STEBMAN PL,NICHOLLS,"(-35.186134, 149.092987)"
5061,-35.18457,149.088837,CURRAN DR AFTER TEMPERLY ST,NICHOLLS,"(-35.18457, 149.088837)"
5062,-35.18446,149.092026,TEMPERLEY ST AFTER CURRAN DR,NICHOLLS,"(-35.18446, 149.092026)"
4842,-35.162437,149.098358,PLIMSOLL DR BEFORE RONALD WALKER ST,CASEY,"(-35.162437, 149.098358)"
4843,-35.159519,149.101334,WHITROD AV AFTER KOWALSKI ST,CASEY,"(-35.159519, 149.101334)"
4839,-35.212406,149.047791,KINGSFORD SMITH DR BEFORE COMPANION CR,MELBA,"(-35.212406, 149.047791)"
4841,-35.163345,149.098083,PLIMSOLL DR BEFORE BOTT CR,CASEY,"(-35.163345, 149.098083)"
5053,-35.193871,149.110733,GUNDAROO DR BEFORE BURROWA ST,PALMERSTON,"(-35.193871, 149.110733)"
5054,-35.193863,149.110855,GUNDAROO DR AFTER BURROWA ST,PALMERSTON,"(-35.193863, 149.110855)"
5051,-35.196651,149.105759,GUNDAROO DR AFTER WILLIAM SLIM DR,NICHOLLS,"(-35.196651, 149.105759)"
5052,-35.196766,149.105728,GUNDAROO DR AFTER NUDURR DR,NICHOLLS,"(-35.196766, 149.105728)"
5059,-35.185497,149.085205,CURRAN DR BEFORE MCCLELLAND AV,NICHOLLS,"(-35.185497, 149.085205)"
5060,-35.184422,149.08876,CURRAN DR 2ND AFTER MCCLELLAND AV,NICHOLLS,"(-35.184422, 149.08876)"
5056,-35.184669,149.132507,GUNGAHLIN PLT 1 GOZZARD,GUNGAHLIN,"(-35.184669, 149.132507)"
5058,-35.18541,149.084976,CURRAN DR AFTER MCCLELLAND AV SOUTH ENTRY,NICHOLLS,"(-35.18541, 149.084976)"
5043,-35.199947,149.015701,ARCHDALL ST AFTER GINNINDERRA DR,DUNLOP,"(-35.199947, 149.015701)"
5044,-35.211994,149.084564,OWEN DIXON DR MCKELLAR SOCCER CLUB,MCKELLAR,"(-35.211994, 149.084564)"
5031,-35.333305,149.166473,CANBERRA AV CARAVAN PARK,SYMONSTON,"(-35.333305, 149.166473)"
5042,-35.224373,149.10051,BALDWIN DR OPP KALEEN HS,LAWSON,"(-35.224373, 149.10051)"
4810,-35.242207,149.032761,MURRANJI ST AFTER ALEXANDRIA ST,HAWKER,"(-35.242207, 149.032761)"
4811,-35.241894,149.033005,MURRANJI ST AFTER BELCONNEN WAY,HAWKER,"(-35.241894, 149.033005)"
4808,-35.177467,149.124283,MIRRABEI DR AFTER PAUL COE CR SOUTH ENTRY,NGUNNAWAL,"(-35.177467, 149.124283)"
4809,-35.213215,149.01265,HIRSCHFELD CR MACGREGOR PS SSO,MACGREGOR,"(-35.213215, 149.01265)"
4846,-35.166759,149.096237,PLIMSOL AFTER SKERMER,CASEY,"(-35.166759, 149.096237)"
4847,-35.179146,149.114288,AMAGULA AV AFTER YIRAWALA ST,NGUNNAWAL,"(-35.179146, 149.114288)"
4844,-35.159637,149.100922,WHITROD AV AFTER MCGOVERN ST,CASEY,"(-35.159637, 149.100922)"
4845,-35.180862,149.112518,AMAGULA AV AFTER GUNGAHLIN DR,NGUNNAWAL,"(-35.180862, 149.112518)"
4850,-35.171818,149.114044,GURRANG AV AFTER DEUMONGA CCT,NGUNNAWAL,"(-35.171818, 149.114044)"
4851,-35.17115,149.111801,GURRANG AV AFTER BUNBURUNG CL,NGUNNAWAL,"(-35.17115, 149.111801)"
4848,-35.176716,149.11351,AMAGULA AV AFTER GULA PL,NGUNNAWAL,"(-35.176716, 149.11351)"
4849,-35.173126,149.114548,GURRANG AV AFTER MARUNGUL AV,NGUNNAWAL,"(-35.173126, 149.114548)"
4835,-35.352142,149.149719,NARRABUNDAH LANE OPP THERAPEUTIC GOODS ADMIN,SYMONSTON,"(-35.352142, 149.149719)"
4836,-35.182713,149.129578,ANTHONY ROLFE AV BEFORE GUNDAROO RD,GUNGAHLIN,"(-35.182713, 149.129578)"
4827,-35.229774,149.017685,MACNAUGHTON ST AFTER GORE ST,HIGGINS,"(-35.229774, 149.017685)"
4829,-35.197781,149.11882,KOSCUISZKO AV PALMERSTON SHOPS,PALMERSTON,"(-35.197781, 149.11882)"
4785,-35.193748,149.114517,KOSCIUSZKO AV AFTER BRINKLEY CCT,PALMERSTON,"(-35.193748, 149.114517)"
4786,-35.192333,149.114624,KOSCIUSZKO AV BEFORE BURROWA ST,PALMERSTON,"(-35.192333, 149.114624)"
4783,-35.196148,149.116119,KOSCIUSZKO AV AFTER GUDGENBY CL,PALMERSTON,"(-35.196148, 149.116119)"
4784,-35.193962,149.114441,KOSCIUSZKO AV AFTER BIMBERI CR,PALMERSTON,"(-35.193962, 149.114441)"
4820,-35.23074,149.113068,ELLENBOROUGH ST BEFORE OVERPASS,KALEEN,"(-35.23074, 149.113068)"
4821,-35.230793,149.112961,ELLENBOROUGH ST AFTER DAINTREE CR,KALEEN,"(-35.230793, 149.112961)"
4814,-35.180256,149.093231,KELLEWAY AV GOLD CREEK HIGH SCHOOL,NICHOLLS,"(-35.180256, 149.093231)"
4819,-35.249344,149.090134,HAYDON DR CIT SOUTHBOUND,BRUCE,"(-35.249344, 149.090134)"
4825,-35.240807,149.038712,BELCONNEN WY 2ND AFTER MACKINOLTY ST,SCULLIN,"(-35.240807, 149.038712)"
4826,-35.241596,149.043381,BELCONNEN WY AFTER CHEWINGS ST,PAGE,"(-35.241596, 149.043381)"
4823,-35.241856,149.043457,BELCONNEN WY AFTER SPRINGVALE DR,HAWKER,"(-35.241856, 149.043457)"
4824,-35.240978,149.038788,BELCONNEN WY AFTER BEETALOO ST,HAWKER,"(-35.240978, 149.038788)"
4806,-35.210308,149.090546,CANOPUS CR FROM CHUCULBA CR,GIRALANG,"(-35.210308, 149.090546)"
4807,-35.200703,149.068588,COPLAND DR SPENCE TERMINUS,SPENCE,"(-35.200703, 149.068588)"
4804,-35.253254,149.086731,HAYDON DR CALVARY HOSPITAL,BRUCE,"(-35.253254, 149.086731)"
4805,-35.210228,149.090408,CANOPUS CR AFTER BALAMARA ST,GIRALANG,"(-35.210228, 149.090408)"
4754,-35.221085,149.1427,SANDFORD ST AFTER FLEMINGTON RD,MITCHELL,"(-35.221085, 149.1427)"
4755,-35.22065,149.141144,SANDFORD & BROOKES ST,MITCHELL,"(-35.22065, 149.141144)"
4752,-35.231068,149.14476,FLEMINGTON RD OPP EXHIBITION PARK,LYNEHAM,"(-35.231068, 149.14476)"
4753,-35.174648,149.113815,GURRANG AVE AFTER MARUNGUL AV,NGUNNAWAL,"(-35.174648, 149.113815)"
4789,-35.190697,149.117767,KOSCIUSZKO AV AFTER GINGERA ST,PALMERSTON,"(-35.190697, 149.117767)"
4790,-35.189453,149.120834,KOSCIUSZKO AV AFTER BULLER CR,PALMERSTON,"(-35.189453, 149.120834)"
4787,-35.192223,149.114746,KOSCIUSZKO AV AFTER 2ND FREELING CCT,PALMERSTON,"(-35.192223, 149.114746)"
4788,-35.190582,149.118011,KOSCIUSZKO AV AFTER 2ND SENTRY CR,PALMERSTON,"(-35.190582, 149.118011)"
4793,-35.209682,149.087906,WILLIAM SLIM DR BEFORE CHUCULBA CR,GIRALANG,"(-35.209682, 149.087906)"
4803,-35.25256,149.086945,HAYDON DR OPP CALVARY HOSPITAL,BRUCE,"(-35.25256, 149.086945)"
4791,-35.189671,149.120667,KOSCIUSZKO AV AFTER GUNGAHLIN DR,PALMERSTON,"(-35.189671, 149.120667)"
4792,-35.2099,149.087967,WILLIAM SLIM DR AFTER CHUCULBA CR,GIRALANG,"(-35.2099, 149.087967)"
4781,-35.197681,149.119278,KOSCUISZKO AV PALMERSTON PRIMARY,PALMERSTON,"(-35.197681, 149.119278)"
4782,-35.196148,149.115982,KOSCIUSZKO AV & GRAMPIANS ST,PALMERSTON,"(-35.196148, 149.115982)"
4779,-35.197693,149.123505,KOSCIUSZKO AV PALMERSTON OVAL,PALMERSTON,"(-35.197693, 149.123505)"
4780,-35.19783,149.121719,KOSCUISZKO AV PALMERSTON PS,PALMERSTON,"(-35.19783, 149.121719)"
4933,-35.189999,149.047211,DALEY CR OPP FRASER EAST TERMINUS,FRASER,"(-35.189999, 149.047211)"
4934,-35.213928,149.13765,HOSKINS ST BEFORE DACRE ST,MITCHELL,"(-35.213928, 149.13765)"
4931,-35.204399,149.060165,ALPEN ST AFTER ALFRED HILL DR,MELBA,"(-35.204399, 149.060165)"
4932,-35.190842,149.035538,SHAKESPEARE CR FRASER OPP WEST TERMINUS,FRASER,"(-35.190842, 149.035538)"
4773,-35.193752,149.126938,KOSCIUSZKO AV BEFORE GUNGAHLIN DR,PALMERSTON,"(-35.193752, 149.126938)"
4774,-35.19495,149.125183,KOSCIUSZKO AV AFTER EVERARD ST,PALMERSTON,"(-35.19495, 149.125183)"
4760,-35.215057,149.139175,LYSAGHT ST AFTER GRIMWADE ST,MITCHELL,"(-35.215057, 149.139175)"
4761,-35.215397,149.14006,LYSAGHT ST AFTER HUDDART CT,MITCHELL,"(-35.215397, 149.14006)"
4777,-35.196259,149.124329,KOSCIUSZKO AV AFTER BOLLARD ST,PALMERSTON,"(-35.196259, 149.124329)"
4778,-35.197849,149.123367,KOSCIUSZKO AV OPP PALMERSTON OVAL,PALMERSTON,"(-35.197849, 149.123367)"
4775,-35.194618,149.125458,KOSCIUSZKO AV BEFORE MAINWARING RICH CCT,PALMERSTON,"(-35.194618, 149.125458)"
4776,-35.196327,149.12442,KOSCIUSZKO AV AFTER REDCLIFFE ST,PALMERSTON,"(-35.196327, 149.12442)"
4750,-35.235661,149.14386,FEDERAL HWY OPP PHILLIP AV,LYNEHAM,"(-35.235661, 149.14386)"
4751,-35.231899,149.145004,FLEMINGTON RD EXHIBITION PARK,LYNEHAM,"(-35.231899, 149.145004)"
4748,-35.181511,149.112747,AMAGULA AV AFTER BUNGAREE CR,NGUNNAWAL,"(-35.181511, 149.112747)"
4749,-35.236713,149.142899,FEDERAL HWY AFTER PHILLIP AV,DOWNER,"(-35.236713, 149.142899)"
4897,-35.210442,149.069794,ASHKANASY CR AFTER CLANCY ST,EVATT,"(-35.210442, 149.069794)"
4898,-35.210388,149.069672,ASHKANASY CR AFTER PITCAIRN ST,EVATT,"(-35.210388, 149.069672)"
4907,-35.223072,149.029922,SOUTHERN CROSS DR AFTER STARKE ST,HOLT,"(-35.223072, 149.029922)"
4908,-35.221661,149.027664,SOUTHERN CROSS DR 2ND AFTER STARKE ST,HOLT,"(-35.221661, 149.027664)"
4904,-35.16362,149.104416,JABANUNGA AVE AFTER BINDUGAN,NGUNNAWAL,"(-35.16362, 149.104416)"
4905,-35.163784,149.104218,JABANUNGA AVE AFTER YERRADHANG ST,NGUNNAWAL,"(-35.163784, 149.104218)"
4940,-35.204258,149.060196,ALPEN ST AFTER KINGSFORD SMITH DR,SPENCE,"(-35.204258, 149.060196)"
4942,-35.224705,149.030182,STARKE ST AFTER BLACKHAM ST,HOLT,"(-35.224705, 149.030182)"
4937,-35.234329,149.078415,AIKMAN DR AFTER JOY CUMMINGS PL,BRUCE,"(-35.234329, 149.078415)"
4938,-35.233616,149.078674,AIKMAN DR AFTER JOY CUMMINGS PL,BELCONNEN,"(-35.233616, 149.078674)"
4946,-35.23074,149.011688,DRAKE BROCKMAN DR AFTER TRICKETT ST,HOLT,"(-35.23074, 149.011688)"
4944,-35.231869,149.01593,DRAKE BROCKMAN DR BEFORE MACNAUGHTON ST,HOLT,"(-35.231869, 149.01593)"
4927,-35.227066,149.144226,FLEMINGTON RD BEFORE EXHIBITION PARK,LYNEHAM,"(-35.227066, 149.144226)"
4928,-35.227226,149.143967,FLEMINGTON RD AFTER RANDWICK RD,LYNEHAM,"(-35.227226, 149.143967)"
4925,-35.219284,149.140839,BROOKES ST AFTER HEFFERNAN ST,MITCHELL,"(-35.219284, 149.140839)"
4926,-35.219009,149.140808,BROOKES ST AFTER SANDFORD ST,MITCHELL,"(-35.219009, 149.140808)"
4881,-35.235176,149.028397,KINSELLA ST BEFORE FINDLAY ST,HIGGINS,"(-35.235176, 149.028397)"
4882,-35.237904,149.026382,KINSELLA ST 2ND AFTER NICHOLAS ST,HIGGINS,"(-35.237904, 149.026382)"
4887,-35.192387,149.053879,BINGLEY CR AFTER MORONEY ST,FRASER,"(-35.192387, 149.053879)"
4888,-35.190819,149.045563,TILLYARD DROP FRASER EAST TERMINUS,FRASER,"(-35.190819, 149.045563)"
4885,-35.193439,149.050842,BINGLEY CR AFTER DALEY CR,FRASER,"(-35.193439, 149.050842)"
4886,-35.192177,149.053177,BINGLEY CR 2ND AFTER DALEY CR,FRASER,"(-35.192177, 149.053177)"
4911,-35.168507,149.114166,WANGANEEN AV BEFORE MIRRABEI DR,NGUNNAWAL,"(-35.168507, 149.114166)"
4918,-35.213924,149.137878,HOSKINS ST AFTER DACRE ST,MITCHELL,"(-35.213924, 149.137878)"
4909,-35.221413,149.02774,SOUTHERN CROSS DR AFTER DALLEY CR,LATHAM,"(-35.221413, 149.02774)"
4910,-35.249123,149.090042,HAYDON DR OPP CIT,BRUCE,"(-35.249123, 149.090042)"
4923,-35.216694,149.141357,BROOKES ST AFTER LYSAGHT ST,MITCHELL,"(-35.216694, 149.141357)"
4924,-35.216797,149.141251,BROOKES ST AFTER BUCKLAND ST,MITCHELL,"(-35.216797, 149.141251)"
4919,-35.208561,149.138702,HOSKINS ST AFTER PELLE ST,MITCHELL,"(-35.208561, 149.138702)"
4920,-35.208351,149.139008,HOSKINS ST BEFORE VICARS ST,MITCHELL,"(-35.208351, 149.139008)"
4899,-35.18924,149.026413,KERRIGAN ST BEFORE TRAEGER ST,DUNLOP,"(-35.18924, 149.026413)"
49,-35.414204,149.065414,TUGGERANONG STN PLT 5,GREENWAY,"(-35.414204, 149.065414)"
4852,-35.170097,149.102921,JABANUNGGA AV AFTER 2ND MUNDANG AV,NGUNNAWAL,"(-35.170097, 149.102921)"
4855,-35.168411,149.103561,JABANUNGGA AV BEFORE WARABIN CR,NGUNNAWAL,"(-35.168411, 149.103561)"
4865,-35.16021,149.104614,BURRAMARRA AV AFTER HORSE PARK DR,NGUNNAWAL,"(-35.16021, 149.104614)"
4867,-35.168835,149.112106,UNAIPON AV NGUNNAWAL PRIMARY SCHOOL,NGUNNAWAL,"(-35.168835, 149.112106)"
4860,-35.224255,149.020508,HARDWICK CR AFTER KIPPAX PL,HOLT,"(-35.224255, 149.020508)"
4864,-35.160244,149.104477,BURRAMARRA AV AFTER JABANUNGGA AV,NGUNNAWAL,"(-35.160244, 149.104477)"
4891,-35.219387,149.021271,SOUTHERN CROSS DR AFTER FLOREY DR,LATHAM,"(-35.219387, 149.021271)"
4892,-35.243214,149.048416,BELCONNEN WY AFTER SPRINGVALE DR,PAGE,"(-35.243214, 149.048416)"
4889,-35.190083,149.046478,TILLYARD DR FRASER EAST TERMINUS,FRASER,"(-35.190083, 149.046478)"
4890,-35.219624,149.021591,SOUTHERN CROSS DR AFTER MOYES CR,HOLT,"(-35.219624, 149.021591)"
4895,-35.220997,149.021729,MOYES CR AFTER SOUTHERN CROSS DR,HOLT,"(-35.220997, 149.021729)"
4896,-35.228401,149.019684,STARKE ST AFTER 2ND FULLAGAR CR,HIGGINS,"(-35.228401, 149.019684)"
4893,-35.243343,149.048126,BELCONNEN WY BEFORE SPRINGVALE DR,WEETANGERA,"(-35.243343, 149.048126)"
4894,-35.220779,149.021637,MOYES CR AFTER FLACK ST,HOLT,"(-35.220779, 149.021637)"
4883,-35.237961,149.026138,KINSELLA ST AFTER DRAKE BROCKMAN DR,HIGGINS,"(-35.237961, 149.026138)"
4884,-35.193401,149.051086,BINGLEY CR AFTER WOODGER PL,FRASER,"(-35.193401, 149.051086)"
9,-35.42028,149.065979,ATHLLON DR OPP CENTRELINK OFFICE,GREENWAY,"(-35.42028, 149.065979)"
914,-35.302212,149.20224,PEARCE AV FAIRBAIRN PK,CANBERRA AIRPORT,"(-35.302212, 149.20224)"
942,-35.239609,149.060165,COHEN ST BUS STN PLT 2,BELCONNEN,"(-35.239609, 149.060165)"
956,-35.239738,149.060013,COHEN ST BUS STN ARRIVALS,BELCONNEN,"(-35.239738, 149.060013)"
940,-35.239998,149.060287,COHEN ST BUS STN PLT 6,BELCONNEN,"(-35.239998, 149.060287)"
941,-35.239494,149.060287,COHEN ST BUS STN PLT 1,BELCONNEN,"(-35.239494, 149.060287)"
4874,-35.177536,149.12413,MIRRABEI DR AFTER GUNDAROO RD,NGUNNAWAL,"(-35.177536, 149.12413)"
4875,-35.181973,149.104507,ANNE CLARK AV AFTER KELLEWAY AV,NICHOLLS,"(-35.181973, 149.104507)"
4871,-35.169556,149.102966,JABANUNGGA AV AFTER MUNDANG CR,NGUNNAWAL,"(-35.169556, 149.102966)"
4872,-35.168129,149.103256,JABANUNGGA AV BEFORE 2ND MUNDANG CR,NGUNNAWAL,"(-35.168129, 149.103256)"
4878,-35.183517,149.108917,LEXCEN AV AFTER ARTHALDO CT,NICHOLLS,"(-35.183517, 149.108917)"
4880,-35.235935,149.028,KINSELLA ST AFTER NICHOLAS ST,HIGGINS,"(-35.235935, 149.028)"
4876,-35.184086,149.104843,ANNE CLARK AV AFTER LINN ST,NICHOLLS,"(-35.184086, 149.104843)"
4877,-35.184025,149.106354,LEXCEN AV AFTER ANNE CLARK AV,NICHOLLS,"(-35.184025, 149.106354)"
4857,-35.168098,149.095856,PLIMSOLL DR BEFORE DAVID MILLER,CASEY,"(-35.168098, 149.095856)"
4859,-35.224266,149.020279,HARDWICK CR AFTER POWELL ST,HOLT,"(-35.224266, 149.020279)"
6339,-35.178909,149.144272,DAVID WALSH AVE AFTER HORSE PARK DR,FORDE,"(-35.178909, 149.144272)"
8888,-35.288395,149.127823,COMMONWEALTH AV REGETTA POINT,PARKES,"(-35.288395, 149.127823)"
8889,-35.288746,149.127365,COMMONWEALTH AV AFTER ALBERT HALL,ACTON,"(-35.288746, 149.127365)"
7010,-35.188351,149.139832,VALLEY AV AFTER MANNING CLARK,GUNGAHLIN,"(-35.188351, 149.139832)"
8831,-35.278988,149.12886,CITY BUS STN NORTHBOURNE AV PLT 11,CITY,"(-35.278988, 149.12886)"
6329,-35.160358,149.136246,MOBOURNE ST AFTER RODEN CUTLER DR,BONNER,"(-35.160358, 149.136246)"
6331,-35.162155,149.139511,MABO BVD BONNER SHOPS,BONNER,"(-35.162155, 149.139511)"
6325,-35.154099,149.139542,ESSIE COFFEY ST BEFORE MUMSHIRL ST,BONNER,"(-35.154099, 149.139542)"
6327,-35.15588,149.134979,RODEN CUTLER DR AFTER ESSIE COFFEY ST,BONNER,"(-35.15588, 149.134979)"
6334,-35.200642,149.104126,ABENA AV AFTER CHANCE ST,CRACE,"(-35.200642, 149.104126)"
6335,-35.200768,149.104095,ABENA AV AFTER TAPLOW ST,CRACE,"(-35.200768, 149.104095)"
6332,-35.200691,149.113632,LANGTREE CR AFTER DURONG ST,CRACE,"(-35.200691, 149.113632)"
6333,-35.200672,149.11322,LANGTREE CR AFTER NUDURR DR,CRACE,"(-35.200672, 149.11322)"
959,-35.239902,149.060211,COHEN ST BUS STN,BELCONNEN,"(-35.239902, 149.060211)"
915,-35.305267,149.203583,FAIRBAIRN PK SERVICE RD,CANBERRA AIRPORT,"(-35.305267, 149.203583)"
916,-35.303642,149.206497,SCHERGER DR FAIRBAIRN PK,CANBERRA AIRPORT,"(-35.303642, 149.206497)"
6312,-35.171356,149.148834,ZAKHAROV AFTER JUSTICE KELLY ST,FORDE,"(-35.171356, 149.148834)"
6321,-35.157497,149.146683,HENRY WILLAIMS AFTER MABO BVD,BONNER,"(-35.157497, 149.146683)"
6323,-35.153782,149.143463,ESSIE COFFEY ST AFTER HENRY WILLIAMS,BONNER,"(-35.153782, 149.143463)"
6317,-35.162506,149.149857,AMY ACKMAN ST AFTER TURBAYNE CRES,FORDE,"(-35.162506, 149.149857)"
6319,-35.159275,149.149597,HANDBURY ST BEFORE MULLIGANS FLAT RD,FORDE,"(-35.159275, 149.149597)"
6305,-35.171246,149.09549,OVERALL AV AFTER HORSE PARK DR,CASEY,"(-35.171246, 149.09549)"
6306,-35.172424,149.091782,OVERALL AV AFTER SUDRADJAT ST,CASEY,"(-35.172424, 149.091782)"
6302,-35.165035,149.141418,MULLIGANS FLAT RD AFTER MABO BVD,BONNER,"(-35.165035, 149.141418)"
6304,-35.171078,149.094757,OVERALL AV AFTER SHEDDEN ST,CASEY,"(-35.171078, 149.094757)"
6309,-35.174599,149.090942,OVERALL AV AFTER TIPETT ST,CASEY,"(-35.174599, 149.090942)"
6310,-35.175171,149.146637,DAVID WALSH AFTER ZAKHAROV AV,FORDE,"(-35.175171, 149.146637)"
6307,-35.172562,149.091873,OVERALL AV AFTER JOHN CRAWFORD CR,CASEY,"(-35.172562, 149.091873)"
6308,-35.175938,149.090714,OVERALL AV AFTER POWLEY ST,CASEY,"(-35.175938, 149.090714)"
6666,-35.372116,149.170013,ALEXANDER MACONOCHIE CENTRE,HUME,"(-35.372116, 149.170013)"
7009,-35.188374,149.142166,VALLEY AV BEFORE MANNING CLARK,GUNGAHLIN,"(-35.188374, 149.142166)"
6338,-35.178852,149.14473,DAVID WALSH BEFORE HORSE PARK DR,FORDE,"(-35.178852, 149.14473)"
6052,-35.200195,149.15834,CULTIVATION ST AFTER ENCOUNTER ST,HARRISON,"(-35.200195, 149.15834)"
6053,-35.20068,149.157928,CULTIVATION ST AFTER NULLARBOR AV,HARRISON,"(-35.20068, 149.157928)"
6058,-35.195549,149.15831,JENOLAN ST AFTER MAPLETON AV,HARRISON,"(-35.195549, 149.15831)"
6059,-35.195412,149.158203,JENOLAN ST AFTER CULTIVATION ST,HARRISON,"(-35.195412, 149.158203)"
6056,-35.196339,149.160294,CULTIVATION ST AFTER CARPENTARIA ST,HARRISON,"(-35.196339, 149.160294)"
6057,-35.196453,149.160202,CULTIVATION ST BEFORE CARPENTARIA ST,HARRISON,"(-35.196453, 149.160202)"
6036,-35.220104,149.144882,FLEMINGTON RD AFTER SANDFORD ST,MITCHELL,"(-35.220104, 149.144882)"
6031,-35.183949,149.124451,GUNDAROO DR AFTER GINN ST,GUNGAHLIN,"(-35.183949, 149.124451)"
6034,-35.169594,149.137848,KATHERINE AV AFTER BENAROON CCT,AMAROO,"(-35.169594, 149.137848)"
6050,-35.202049,149.15683,NULLARBOR AV AFTER CULTIVATION ST,HARRISON,"(-35.202049, 149.15683)"
6051,-35.201965,149.156555,NULLARBOR AV AFTER KATOOMBA ST,HARRISON,"(-35.201965, 149.156555)"
6045,-35.193226,149.018723,KERRIGAN ST AFTER LANCE HILL AV,DUNLOP,"(-35.193226, 149.018723)"
6046,-35.193115,149.018829,KERRIGAN ST BEFORE LANCE HILL AV,DUNLOP,"(-35.193115, 149.018829)"
6313,-35.171906,149.148483,ZAKHAROV AV AFTER ALICE BERRY ST,FORDE,"(-35.171906, 149.148483)"
6315,-35.171131,149.143066,FRANCIS FORDE BVD FORDE SHOPS,FORDE,"(-35.171131, 149.143066)"
6311,-35.175812,149.146301,DAVID WALSH BEFORE ZAKHAROV,FORDE,"(-35.175812, 149.146301)"
6025,-35.181015,149.140442,GUNDAROO DR AFTER HORSE PARK DR,GUNGAHLIN,"(-35.181015, 149.140442)"
6026,-35.180641,149.138474,GUNDAROO DR BEFORE HOLLINGSWORTH ST,GUNGAHLIN,"(-35.180641, 149.138474)"
6018,-35.465488,149.106583,TEMPLESTOWE AV AFTER HUMPHREY ST,CONDER,"(-35.465488, 149.106583)"
6024,-35.180843,149.140594,GUNDAROO DR AFTER HOLLINGSWORTH ST,GUNGAHLIN,"(-35.180843, 149.140594)"
6029,-35.180275,149.135452,GUNDAROO DR AFTER NELLIE HAMILTON AV,GUNGAHLIN,"(-35.180275, 149.135452)"
6030,-35.1838,149.124573,GUNDAROO DR BEFORE NARI ST,GUNGAHLIN,"(-35.1838, 149.124573)"
6027,-35.18079,149.138474,GUNDAROO DR AFTER PALLIN ST,GUNGAHLIN,"(-35.18079, 149.138474)"
6028,-35.180168,149.135574,GUNDAROO DR BEFORE NELLIE HAMILTON AV,GUNGAHLIN,"(-35.180168, 149.135574)"
6008,-35.20528,149.163452,WELL STATION DR AFTER ALBATROSS CR,HARRISON,"(-35.20528, 149.163452)"
6006,-35.209621,149.155533,WELL STATION DR AFTER KINGS CANYON ST,HARRISON,"(-35.209621, 149.155533)"
6015,-35.466454,149.108536,TEMPLESTOWE AV AFTER 2ND MONTEFIORE CR,CONDER,"(-35.466454, 149.108536)"
6016,-35.466518,149.108444,TEMPLESTOWE AV AFTER KOHLHAGEN ST,CONDER,"(-35.466518, 149.108444)"
6013,-35.465923,149.110886,TEMPLESTOWE AV AFTER INA GREGORY CCT,CONDER,"(-35.465923, 149.110886)"
6014,-35.465767,149.111084,TEMPLESTOWE AV AFTER JANE SUTHERLAND ST,CONDER,"(-35.465767, 149.111084)"
6054,-35.198601,149.159485,CULTIVATION ST BEFORE TANAMI ST,HARRISON,"(-35.198601, 149.159485)"
6055,-35.198521,149.159424,CULTIVATION ST AFTER TANAMI ST,HARRISON,"(-35.198521, 149.159424)"
2329,-35.319443,149.137543,GILES ST KINGSTON HOTEL,GRIFFITH,"(-35.319443, 149.137543)"
2300,-35.350578,149.093414,AINSWORTH ST AFTER ALSOP CL,PHILLIP,"(-35.350578, 149.093414)"
2301,-35.349842,149.093796,AINSWORTH ST AFTER HINDMARSH DR,PHILLIP,"(-35.349842, 149.093796)"
2298,-35.350685,149.042145,STREETON DR 2ND AFTER DARWINIA TCE,RIVETT,"(-35.350685, 149.042145)"
2299,-35.352505,149.041595,STREETON DR NORTH OF DARWINIA TCE,RIVETT,"(-35.352505, 149.041595)"
2304,-35.318466,149.095627,STRICKLAND CR CALVARY JOHN JAMES HOSPITAL,DEAKIN,"(-35.318466, 149.095627)"
2305,-35.318363,149.095337,STRICKLAND CR OPP CALVARY JOHN JAMES HOSP.,DEAKIN,"(-35.318363, 149.095337)"
